시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년 전입학생수,1학년 전출학생수,1학년 전체학생수,2학년 전입학생수,2학년 전출학생수,2학년 전체학생수,3학년 전입학생수,3학년 전출학생수,3학년 전체학생수,4학년 전입학생수,4학년 전출학생수,4학년 전체학생수,5학년 전입학생수,5학년 전출학생수,5학년 전체학생수,6학년 전입학생수,6학년 전출학생수,6학년 전체 학생수,전입학생수(계),전출학생수(계),전체학생수(계)
경기도교육청,경기도평택교육지원청,경기도 평택시,S090007450,세아초등학교,2,공립,N,,65,0,0,64,0,0,64,1,0,61,0,0,53,0,0,22,0,0,329,1,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,S000003568,춘천교육대학교부설초등학교,2,국립,N,,1,2,74,1,1,74,5,4,75,2,3,72,2,4,72,0,2,66,11,16,433
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000566,강동초등학교,2,공립,N,,1,0,13,1,0,12,2,1,15,0,1,19,0,0,8,0,0,16,4,2,83
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000567,강릉초등학교,2,공립,N,,3,2,81,4,9,100,7,5,77,6,3,96,2,5,80,8,3,120,30,27,554
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000568,경포대초등학교,2,공립,N,,2,0,11,0,2,16,0,3,10,0,2,19,0,1,8,0,0,14,2,8,78
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000569,경포초등학교,2,공립,N,,2,4,162,14,8,163,17,6,121,17,9,126,14,4,130,14,6,134,78,37,836
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000573,교동초등학교,2,공립,N,,2,0,62,3,0,69,2,2,58,10,0,70,6,0,65,2,0,78,25,2,402
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000574,구정초등학교,2,공립,N,,1,1,15,1,1,20,2,5,16,0,1,17,1,1,12,0,0,11,5,9,91
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000575,금광초등학교,2,공립,N,,0,0,15,0,2,13,0,1,26,0,0,15,0,0,10,0,0,10,0,3,89
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000576,옥계초등학교금진분교장,2,공립,N,,1,0,0,0,0,1,0,0,1,0,0,1,1,0,3,0,0,0,2,0,6
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000578,남강초등학교,2,공립,N,,1,3,29,2,6,31,0,4,35,2,4,43,3,7,33,4,6,39,12,30,210
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000579,남산초등학교,2,공립,N,,4,2,91,4,2,79,8,4,98,2,3,86,4,2,91,3,2,67,25,15,512
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000582,노암초등학교,2,공립,N,,0,3,48,4,1,55,9,4,46,5,4,60,4,0,51,2,0,70,24,12,330
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000586,동명초등학교,2,공립,N,,7,1,64,14,7,61,11,6,61,14,11,53,12,5,45,11,3,75,69,33,359
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000587,명주초등학교,2,공립,N,,5,3,124,20,7,104,20,2,116,10,4,104,6,2,98,7,3,125,68,21,671
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000588,모산초등학교,2,공립,N,,0,0,16,1,0,13,1,3,16,0,2,5,0,1,11,0,0,9,2,6,70
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000596,사천초등학교,2,공립,N,,0,0,15,0,0,13,0,1,13,0,3,15,0,4,11,0,3,9,0,11,76
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000605,성덕초등학교,2,공립,N,,3,5,122,14,11,112,6,10,120,14,9,124,8,10,123,7,14,155,52,59,756
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000607,성산초등학교,2,공립,N,,0,0,8,1,0,13,2,3,13,1,0,2,0,1,14,0,0,9,4,4,59
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000609,송양초등학교,2,공립,N,,0,4,21,1,7,22,1,10,26,0,2,28,0,4,19,1,0,27,3,27,143
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000611,신영초등학교,2,공립,N,,0,1,7,1,0,5,1,1,5,0,1,5,0,0,8,0,0,4,2,3,34
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000612,신왕초등학교,2,공립,N,,0,0,7,0,0,8,0,0,8,0,0,5,0,0,4,0,0,2,0,0,34
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000619,연곡초등학교,2,공립,N,,2,1,31,1,6,34,1,2,26,0,1,34,3,3,37,1,2,26,8,15,188
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000621,영동초등학교,2,공립,N,,1,0,29,2,0,18,1,2,21,1,1,24,2,0,20,4,0,24,11,3,136
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000622,옥계초등학교,2,공립,N,,0,0,10,0,2,12,0,2,10,0,2,11,0,3,12,0,0,17,0,9,72
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000627,옥천초등학교,2,공립,N,,1,5,31,2,1,29,2,3,36,5,1,32,3,1,39,4,1,40,17,12,207
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000629,왕산초등학교,2,공립,N,,2,1,8,1,1,5,2,0,8,1,0,5,3,1,8,0,0,2,9,3,36
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000638,운양초등학교,2,공립,N,,0,1,11,0,2,10,0,0,11,0,0,13,0,0,11,1,0,17,1,3,73
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000639,율곡초등학교,2,공립,N,,6,1,213,10,9,181,9,9,187,3,6,194,6,4,189,6,3,198,40,32,1162
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000640,임곡초등학교,2,공립,N,,1,0,9,2,2,11,1,4,11,3,2,13,0,0,9,2,0,12,9,8,65
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000641,정동초등학교,2,공립,N,,1,1,10,0,0,9,3,0,8,2,0,7,0,0,5,1,0,2,7,1,41
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000644,주문진초등학교,2,공립,N,,0,1,49,0,4,76,11,10,67,2,4,63,2,4,67,0,11,68,15,34,390
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000646,주영초등학교,2,공립,N,,1,0,22,1,1,19,0,0,7,1,1,19,0,2,15,0,0,16,3,4,98
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000647,중앙초등학교,2,공립,N,,10,5,153,16,19,180,16,28,189,16,18,184,9,24,179,5,15,244,72,109,1129
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000648,초당초등학교,2,공립,N,,1,2,38,2,2,54,2,5,53,3,2,53,0,3,60,0,1,75,8,15,333
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000650,포남초등학교,2,공립,N,,1,2,28,2,7,30,3,1,34,1,3,25,2,2,39,0,2,49,9,17,205
강원도교육청,강원도강릉교육지원청,강원도 강릉시,S100000651,한솔초등학교,2,공립,N,,5,2,67,4,11,75,6,5,89,6,4,94,2,3,92,9,6,102,32,31,519
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000718,간성초등학교,2,공립,N,,1,2,57,1,1,52,3,3,47,4,2,49,0,2,50,0,1,53,9,11,308
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000720,거성초등학교,2,공립,N,,0,0,6,1,2,8,0,1,11,0,0,7,0,0,10,0,0,7,1,3,49
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000721,거진초등학교,2,공립,N,,0,1,17,4,3,19,0,1,15,0,2,16,1,1,26,0,0,17,5,8,110
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000726,공현진초등학교,2,공립,N,,0,0,1,2,1,6,1,0,6,1,0,10,0,0,8,2,0,7,6,1,38
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000727,광산초등학교,2,공립,N,,1,0,7,1,2,12,0,0,3,0,3,5,0,1,6,0,2,8,2,8,41
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000731,대진초등학교,2,공립,N,,0,0,9,0,0,4,0,0,7,0,0,5,0,0,2,0,0,6,0,0,33
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000733,도학초등학교,2,공립,N,,1,0,4,3,1,8,1,1,5,1,4,9,0,1,2,0,0,4,6,7,32
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000734,동광초등학교,2,공립,N,,0,0,2,0,1,10,0,1,5,0,0,5,0,0,4,0,1,5,0,3,31
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000736,대진초등학교명파분교장,2,공립,N,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000740,아야진초등학교,2,공립,N,,2,0,14,0,0,14,1,0,7,0,1,6,1,0,9,0,1,3,4,2,53
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000742,오호초등학교,2,공립,N,,0,1,3,0,1,8,0,1,10,2,0,3,1,0,7,0,0,5,3,3,36
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000743,인흥초등학교,2,공립,N,,1,0,9,0,2,6,1,0,13,1,0,9,1,1,7,0,1,8,4,4,52
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000745,죽왕초등학교,2,공립,N,,0,0,14,0,0,6,3,2,13,0,0,13,0,1,8,0,0,6,3,3,60
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000748,천진초등학교,2,공립,N,,1,1,9,2,1,17,1,3,12,1,2,7,1,1,14,0,0,14,6,8,73
강원도교육청,강원도고성교육지원청,강원도 고성군,S100000750,광산초등학교흘리분교장,2,공립,N,,0,0,1,0,0,3,0,0,2,0,0,2,0,0,1,0,0,0,0,0,9
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000777,남호초등학교,2,공립,N,,2,5,166,5,11,156,7,12,177,6,8,129,1,8,141,2,8,145,23,52,914
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000778,동해삼육초등학교,2,사립,N,,6,2,27,2,3,23,4,4,38,2,7,42,4,6,28,2,3,24,20,25,182
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000779,동해중앙초등학교,2,공립,N,,10,8,134,18,10,137,19,14,132,14,8,146,8,9,115,2,3,142,71,52,806
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000780,동해초등학교,2,공립,N,,8,1,54,7,7,41,6,2,46,7,7,43,2,6,42,0,4,65,30,27,291
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000781,동호초등학교,2,공립,N,,2,1,60,10,5,55,7,2,50,5,5,46,3,3,45,3,2,49,30,18,305
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000782,망상초등학교,2,공립,N,,0,0,16,0,0,10,1,0,14,0,0,5,1,0,13,0,0,11,2,0,69
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000783,묵호초등학교,2,공립,N,,0,2,16,2,2,17,1,6,20,1,1,16,2,2,18,1,2,20,7,15,107
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000784,북삼초등학교,2,공립,N,,6,5,51,4,6,68,6,5,59,5,10,69,7,6,75,8,2,58,36,34,380
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000785,북평초등학교,2,공립,N,,7,3,89,6,5,76,8,5,71,10,4,80,7,9,82,1,0,70,39,26,468
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000787,삼화초등학교,2,공립,N,,0,0,8,0,1,16,1,3,14,1,0,13,0,0,23,0,0,23,2,4,97
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000791,송정초등학교,2,공립,N,,2,0,12,2,2,17,0,1,18,1,0,10,0,0,12,0,0,12,5,3,81
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000792,창호초등학교,2,공립,N,,0,1,12,1,0,8,0,2,6,0,0,8,0,2,12,1,0,13,2,5,59
강원도교육청,강원도동해교육지원청,강원도 동해시,S100000794,천곡초등학교,2,공립,N,,3,1,48,4,4,54,6,5,43,3,3,47,2,1,45,1,4,63,19,18,300
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000852,근덕초등학교궁촌분교장,2,공립,N,,0,0,1,0,0,1,0,0,2,0,0,1,0,0,2,0,1,0,0,1,7
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000855,근덕초등학교,2,공립,N,,1,1,24,1,4,30,0,1,18,4,0,14,3,1,10,4,1,18,13,8,114
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000873,도계초등학교,2,공립,N,,0,2,37,0,0,21,2,0,30,0,2,28,0,2,42,0,2,37,2,8,195
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000888,맹방초등학교,2,공립,N,,1,1,16,1,1,7,2,2,11,0,2,12,1,1,8,0,2,11,5,9,65
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000891,미로초등학교,2,공립,N,,0,1,12,0,1,8,2,0,8,0,2,12,0,0,9,0,0,8,2,4,57
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000897,삼척남초등학교,2,공립,N,,0,0,4,0,0,9,0,0,7,0,2,7,0,0,4,0,1,6,0,3,37
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000898,삼척중앙초등학교,2,공립,N,,0,0,2,0,2,5,0,4,0,1,3,6,0,2,5,0,0,9,1,11,27
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000899,삼척초등학교,2,공립,N,,6,8,165,9,6,146,9,9,154,13,9,116,7,2,108,3,2,127,47,36,816
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000900,서부초등학교,2,공립,N,,0,2,43,2,4,39,1,3,45,3,3,56,1,5,54,2,1,61,9,18,298
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000902,도계초등학교소달분교장,2,공립,N,,0,0,1,0,0,2,0,0,1,0,0,3,0,0,1,0,0,2,0,0,10
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000908,신동초등학교,2,공립,N,,1,0,1,0,0,2,0,0,5,0,1,0,0,2,1,0,0,1,1,3,10
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000919,오저초등학교,2,공립,N,,0,0,1,0,0,2,0,0,4,0,0,2,0,0,1,1,0,1,1,0,11
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000925,임원초등학교,2,공립,N,,0,0,0,0,1,8,0,0,2,0,2,5,0,0,5,0,1,4,0,4,24
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000928,장원초등학교,2,공립,N,,0,1,13,1,0,8,0,1,11,0,2,25,0,0,12,1,1,8,2,5,77
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000930,장호초등학교,2,공립,N,,0,2,6,0,0,4,0,1,3,0,0,4,0,2,2,0,0,2,0,5,21
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000933,정라초등학교,2,공립,N,,16,7,109,5,9,96,18,12,123,10,16,110,9,8,133,4,7,138,62,59,709
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000934,진주초등학교,2,공립,N,,0,1,30,2,5,43,0,3,27,2,2,30,1,4,33,2,0,33,7,15,196
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000944,하장초등학교,2,공립,N,,0,0,4,0,0,4,0,0,3,0,0,1,0,0,2,0,0,2,0,0,16
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000952,호산초등학교,2,공립,N,,0,0,9,3,3,10,0,0,10,1,2,11,1,1,13,0,3,15,5,9,68
강원도교육청,강원도삼척교육지원청,강원도 삼척시,S100000959,흥전초등학교,2,공립,N,,0,0,8,0,0,4,0,1,6,1,1,6,0,0,5,0,0,5,1,2,34
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001003,강현초등학교,2,공립,N,,4,0,8,2,0,5,3,0,6,4,0,7,0,1,6,3,0,16,16,1,48
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001004,상평초등학교공수전분교장,2,공립,N,,0,0,1,0,0,1,0,0,0,1,0,1,0,1,2,0,1,3,1,2,8
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001006,광정초등학교,2,공립,N,,0,0,5,1,0,4,0,3,3,0,0,5,0,0,3,0,0,3,1,3,23
강원도교육청,강원도속초양양교육지원청,강원도 속초시,S100001007,교동초등학교,2,공립,N,,14,5,139,19,17,145,10,12,163,16,10,134,11,9,159,9,12,179,79,65,919
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001008,남애초등학교,2,공립,N,,0,0,4,0,0,3,0,0,3,0,0,1,0,0,2,0,0,3,0,0,16
강원도교육청,강원도속초양양교육지원청,강원도 속초시,S100001010,대포초등학교,2,공립,N,,1,0,3,2,0,8,0,0,6,1,0,11,0,2,10,0,0,8,4,2,46
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001013,상평초등학교,2,공립,N,,1,0,6,1,0,6,0,1,11,0,0,8,0,0,8,1,0,10,3,1,49
강원도교육청,강원도속초양양교육지원청,강원도 속초시,S100001018,설악초등학교,2,공립,N,,0,1,10,0,1,9,1,3,7,0,0,12,1,1,9,1,0,9,3,6,56
강원도교육청,강원도속초양양교육지원청,강원도 속초시,S100001019,속초초등학교,2,공립,N,,1,1,29,2,3,39,4,7,41,6,3,41,6,2,45,1,5,38,20,21,233
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001020,손양초등학교,2,공립,N,,2,0,2,0,0,7,0,0,8,1,0,9,0,0,13,0,0,9,3,0,48
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001021,송포초등학교,2,공립,N,,0,0,0,0,0,6,0,1,2,0,0,3,0,1,3,0,0,3,0,2,17
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001022,양양초등학교,2,공립,N,,11,6,95,8,5,90,9,6,87,5,7,87,7,5,82,2,3,93,42,32,534
강원도교육청,강원도속초양양교육지원청,강원도 속초시,S100001024,영랑초등학교,2,공립,N,,1,2,28,7,2,25,2,3,36,2,5,21,3,3,41,1,0,37,16,15,188
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001025,상평초등학교오색분교장,2,공립,N,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,4
강원도교육청,강원도속초양양교육지원청,강원도 속초시,S100001026,온정초등학교,2,공립,N,,0,0,16,0,0,7,0,0,10,0,0,8,0,0,13,0,1,8,0,1,62
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001029,인구초등학교,2,공립,N,,0,0,4,2,0,7,1,1,9,0,1,0,0,0,4,0,0,7,3,2,31
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001031,인구초등학교임호분교장,2,공립,N,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001035,조산초등학교,2,공립,N,,0,1,7,2,1,7,0,0,6,0,1,8,1,0,7,0,0,5,3,3,40
강원도교육청,강원도속초양양교육지원청,강원도 속초시,S100001037,조양초등학교,2,공립,N,,6,5,68,10,5,62,12,5,63,6,6,51,7,2,67,4,2,52,45,25,363
강원도교육청,강원도속초양양교육지원청,강원도 속초시,S100001039,중앙초등학교,2,공립,N,,2,2,53,2,2,46,5,2,44,2,3,48,2,1,46,1,0,49,14,10,286
강원도교육청,강원도속초양양교육지원청,강원도 속초시,S100001040,청대초등학교,2,공립,N,,2,3,93,9,3,98,10,10,105,6,6,103,8,2,100,5,1,113,40,25,612
강원도교육청,강원도속초양양교육지원청,강원도 속초시,S100001041,청호초등학교,2,공립,N,,1,0,16,3,0,9,0,6,10,0,2,12,4,0,6,2,0,8,10,8,61
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001042,한남초등학교,2,공립,N,,1,2,13,0,2,6,3,1,13,0,3,6,2,2,9,0,2,15,6,12,62
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001043,현북초등학교,2,공립,N,,0,0,0,1,1,4,2,0,0,1,0,0,2,1,5,1,0,3,7,2,12
강원도교육청,강원도속초양양교육지원청,강원도 양양군,S100001044,상평초등학교현서분교장,2,공립,N,,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,3
